,Time[sec],u[ft/s],v[ft/s],w[ft/s],p[rad/s],q[rad/s],r[rad/s],x[ft],y[ft],Altitude[ft],Bank_Angle[deg],Elevation_Angle[deg],Heading_Angle[deg],Gust_xf[ft/s],Gust_yf[ft/s],Gust_zf[ft/s]
156,7.8,13.11541257214,0.0,0.1508526244413,0.0,-0.03718194364428,0.0,107.3054940784,0.0,4757.483445955,0.0,0.3276361770104,0.0,0.0,0.0,0.0
157,7.85,13.07826136305,0.0,0.1604396789627,0.0,-0.04140587429397,0.0,107.9603470154,0.0,4757.478772179,0.0,0.2150078364936,0.0,0.0,0.0,0.0
158,7.9,13.04561608147,0.0,0.168964820289,0.0,-0.04536688271283,0.0,108.6134443435,0.0,4757.472285621,0.0,0.09064887405,0.0,0.0,0.0,0.0
159,7.95,13.01765888355,0.0,0.176366834919,0.0,-0.04903804055375,0.0,109.26500968,0.0,4757.463919347,0.0,-0.04464856788202,0.0,0.0,0.0,0.0
160,8.0,12.99453963913,0.0,0.182592852564,0.0,-0.05239403616052,0.0,109.9152743838,0.0,4757.453618043,0.0,-0.1900174572788,0.0,0.0,0.0,0.0
161,8.05,12.97637508176,0.0,0.1875990314837,0.0,-0.05541143501632,0.0,110.5644760663,0.0,4757.44133799,0.0,-0.3445208774336,0.0,-0.0,0.0,0.0
162,8.1,12.96324824862,0.0,0.1913511433524,0.0,-0.05806893612327,0.0,111.2128570815,0.0,4757.427046984,0.0,-0.5071577732985,0.0,-0.0,0.0,0.0
163,8.15,12.95520821258,0.0,0.1938250402447,0.0,-0.06034761919366,0.0,111.8606630052,0.0,4757.410724211,0.0,-0.6768694203799,0.0,-0.0,0.0,0.0
164,8.2,12.95227010357,0.0,0.1950069889116,0.0,-0.06223117717794,0.0,112.5081411141,0.0,4757.392360079,0.0,-0.8525465820895,0.0,-0.0,0.0,0.0
165,8.25,12.95441541149,0.0,0.1948938609471,0.0,-0.06370612848378,0.0,113.1555388734,0.0,4757.371956027,0.0,-1.033037305475,0.0,-0.0,0.0,0.0
166,8.3,12.96159255842,0.0,0.1934931715746,0.0,-0.06476200328995,0.0,113.8031024423,0.0,4757.349524295,0.0,-1.217155289103,0.0,-0.0,0.0,0.0
167,8.35,12.97371772377,0.0,0.1908229644202,0.0,-0.06539149865016,0.0,114.4510752079,0.0,4757.325087692,0.0,-1.403688741178,0.0,-0.0,0.0,0.0
168,8.4,12.99067590294,0.0,0.1869115445141,0.0,-0.06559059762367,0.0,115.099696353,0.0,4757.298679332,0.0,-1.591409631529,0.0,-0.0,0.0,0.0
169,8.45,13.01232217758,0.0,0.1817970665832,0.0,-0.06535864844838,0.0,115.7491994678,0.0,4757.270342375,0.0,-1.779083228479,0.0,-0.0,0.0,0.0
170,8.5,13.03848317396,0.0,0.1755269901688,0.0,-0.06469840075989,0.0,116.3998112117,0.0,4757.240129743,0.0,-1.965477801601,0.0,-0.0,0.0,0.0
171,8.55,13.06895868557,0.0,0.1681574169568,0.0,-0.06361599700828,0.0,117.0517500308,0.0,4757.208103842,0.0,-2.149374364362,0.0,-0.0,0.0,0.0
172,8.6,13.10352343567,0.0,0.1597523287352,0.0,-0.06212091847489,0.0,117.7052249387,0.0,4757.174336257,0.0,-2.329576327162,0.0,-0.0,0.0,0.0
173,8.65,13.1419289569,0.0,0.1503827464515,0.0,-0.06022588657721,0.0,118.360434363,0.0,4757.13890745,0.0,-2.504918931385,0.0,-0.0,0.0,0.0
174,8.7,13.18390556601,0.0,0.140125831893,0.0,-0.05794672140308,0.0,119.0175650649,0.0,4757.10190643,0.0,-2.674278338867,0.0,-0.0,0.0,0.0
175,8.75,13.22916441353,0.0,0.1290639535718,0.0,-0.05530216057347,0.0,119.6767911328,0.0,4757.063430405,0.0,-2.836580258434,0.0,-0.0,0.0,0.0
176,8.8,13.27739959017,0.0,0.1172837375706,0.0,-0.05231364254254,0.0,120.3382730562,0.0,4757.023584413,0.0,-2.990808001522,0.0,-0.0,0.0,0.0
177,8.85,13.32829027369,0.0,0.1048751225462,0.0,-0.04900505926343,0.0,121.0021568807,0.0,4756.982480914,0.0,-3.136009871894,0.0,-0.0,0.0,0.0
178,8.9,13.38150290177,0.0,0.09193043596034,0.0,-0.04540248375369,0.0,121.668573448,0.0,4756.940239351,0.0,-3.27130580949,0.0,-0.0,0.0,0.0
179,8.95,13.43669335822,0.0,0.07854350610983,0.0,-0.04153387847198,0.0,122.3376377228,0.0,4756.896985662,0.0,-3.395893224921,0.0,-0.0,0.0,0.0
180,9.0,13.49350916142,0.0,0.06480882183175,0.0,-0.03742879057139,0.0,123.0094482095,0.0,4756.852851756,0.0,-3.509051978284,0.0,-0.0,0.0,0.0
181,9.05,13.55159164481,0.0,0.05082074901824,0.0,-0.03311804003654,0.0,123.684086459,0.0,4756.807974926,0.0,-3.610148473376,0.0,-0.0,0.0,0.0
182,9.1,13.61057812052,0.0,0.03667281043241,0.0,-0.0286334064641,0.0,124.3616166702,0.0,4756.762497219,0.0,-3.698638855205,0.0,-0.0,0.0,0.0
183,9.15,13.67010401727,0.0,0.02245703288028,0.0,-0.02400731983964,0.0,125.0420853848,0.0,4756.716564744,0.0,-3.774071314723,0.0,-0.0,0.0,0.0
184,9.2,13.72980498285,0.0,0.008263363716487,0.0,-0.01927256013417,0.0,125.7255212794,0.0,4756.670326929,0.0,-3.836087519251,0.0,-0.0,0.0,0.0
185,9.25,13.78931892318,0.0,-0.005820842056846,0.0,-0.01446196995988,0.0,126.4119350539,0.0,4756.623935721,0.0,-3.884423200065,0.0,-0.0,0.0,0.0
186,9.3,13.84828793731,0.0,-0.01971125026915,0.0,-0.0096081845219,0.0,127.1013194163,0.0,4756.577544736,0.0,-3.918907940472,0.0,-0.0,0.0,0.0
187,9.35,13.90636054229,0.0,-0.03332694891498,0.0,-0.00474338126325,0.0,127.7936491706,0.0,4756.531308361,0.0,-3.939464219009,0.0,-0.0,0.0,0.0
188,9.4,13.963193526,0.0,-0.04659080390066,0.0,0.0001009527887427,0.0,128.488881413,0.0,4756.485380816,0.0,-3.946105759947,0.0,-0.0,0.0,0.0
189,9.45,14.01845374195,0.0,-0.05942972180713,0.0,0.004894231525911,0.0,129.186955824,0.0,4756.439915178,0.0,-3.938935248402,0.0,-0.0,0.0,0.0
190,9.5,14.07181987028,0.0,-0.07177486285081,0.0,0.009606955811199,0.0,129.8877950612,0.0,4756.395062379,0.0,-3.918141477208,0.0,-0.0,0.0,0.0
191,9.55,14.12298410368,0.0,-0.08356181195538,0.0,0.014210875593,0.0,130.5913052511,0.0,4756.350970193,0.0,-3.883995995206,0.0,-0.0,0.0,0.0
192,9.6,14.17165374879,0.0,-0.09473071242441,0.0,0.01867912889133,0.0,131.2973765802,0.0,4756.307782199,0.0,-3.836849324457,0.0,-0.0,0.0,0.0
193,9.65,14.21755273608,0.0,-0.1052263666567,0.0,0.02298635872361,0.0,132.0058839823,0.0,4756.265636766,0.0,-3.777126811153,0.0,-0.0,0.0,0.0
194,9.7,14.26042303197,0.0,-0.1149983083408,0.0,0.02710880927159,0.0,132.7166879208,0.0,4756.224666031,0.0,-3.70532417162,0.0,-0.0,0.0,0.0
195,9.75,14.30002594768,0.0,-0.1240008504105,0.0,0.03102440278652,0.0,133.4296352615,0.0,4756.184994923,0.0,-3.622002790769,0.0,-0.0,0.0,0.0
196,9.8,14.33614333967,0.0,-0.1321931127545,0.0,0.03471279887322,0.0,134.1445602322,0.0,4756.146740203,0.0,-3.52778482587,0.0,-0.0,0.0,0.0
197,9.85,14.36857869693,0.0,-0.1395390332995,0.0,0.0381554378802,0.0,134.8612854644,0.0,4756.110009565,0.0,-3.42334816365,0.0,-0.0,0.0,0.0
198,9.9,14.3971581109,0.0,-0.1460073656611,0.0,0.04133557015306,0.0,135.5796231112,0.0,4756.074900792,0.0,-3.309421273745,0.0,-0.0,0.0,0.0
199,9.95,14.42173112444,0.0,-0.1515716661208,0.0,0.04423827288826,0.0,136.2993760347,0.0,4756.041500979,0.0,-3.186777996506,0.0,-0.0,0.0,0.0
200,10.0,14.44217145645,0.0,-0.1562102722481,0.0,0.046850456261,0.0,137.0203390557,0.0,4756.009885835,0.0,-3.056232298261,0.0,-0.0,0.0,0.0
201,10.05,14.45837759939,0.0,-0.159906275072,0.0,0.04916086040426,0.0,137.7423002583,0.0,4755.980119072,0.0,-2.918633022486,0.0,-0.0,0.0,0.0
202,10.1,14.47027328759,0.0,-0.1626474863075,0.0,0.0511600446938,0.0,138.4650423402,0.0,4755.952251893,0.0,-2.774858660966,0.0,0.0,0.0,0.0
203,10.15,14.47780783419,0.0,-0.1644264017803,0.0,0.0528403706555,0.0,139.1883439992,0.0,4755.926322576,0.0,-2.625812165081,0.0,0.0,0.0,0.0
204,10.2,14.48095633576,0.0,-0.1652401618494,0.0,0.05419597966273,0.0,139.9119813476,0.0,4755.902356169,0.0,-2.472415813781,0.0,0.0,-0.0,0.0
205,10.25,14.4797197433,0.0,-0.1650905093187,0.0,0.0552227664396,0.0,140.6357293431,0.0,4755.880364294,0.0,-2.315606151679,0.0,0.0,-0.0,0.0
206,10.3,14.47412479928,0.0,-0.1639837450359,0.0,0.05591834923477,0.0,141.3593632265,0.0,4755.860345064,0.0,-2.156329008002,0.0,0.0,-0.0,0.0
207,10.35,14.46422384065,0.0,-0.1619306811061,0.0,0.05628203738354,0.0,142.082659956,0.0,4755.842283123,0.0,-1.995534604895,0.0,0.0,-0.0,0.0
208,10.4,14.45009446793,0.0,-0.1589465913933,0.0,0.05631479683644,0.0,142.8053996274,0.0,4755.826149788,0.0,-1.834172761677,0.0,0.0,-0.0,0.0
209,10.45,14.43183908121,0.0,-0.1550511587351,0.0,0.05601921410017,0.0,143.5273668694,0.0,4755.811903315,0.0,-1.673188200229,0.0,0.0,-0.0,0.0
210,10.5,14.40958428394,0.0,-0.1502684180582,0.0,0.05539945891402,0.0,144.2483522049,0.0,4755.799489271,0.0,-1.513515955553,0.0,0.0,-0.0,0.0
211,10.55,14.38348015603,0.0,-0.1446266943504,0.0,0.05446124587021,0.0,144.9681533678,0.0,4755.788841013,0.0,-1.356076894818,0.0,0.0,-0.0,0.0
212,10.6,14.35369939796,0.0,-0.1381585342097,0.0,0.0532117950806,0.0,145.6865765653,0.0,4755.779880263,0.0,-1.201773347734,0.0,0.0,-0.0,0.0
213,10.65,14.32043634815,0.0,-0.1309006294677,0.0,0.05165979189371,0.0,146.4034376784,0.0,4755.772517787,0.0,-1.051484850973,0.0,0.0,-0.0,0.0
214,10.7,14.28390587604,0.0,-0.1228937311549,0.0,0.04981534557401,0.0,147.118563391,0.0,4755.766654148,0.0,-0.9060640094493,0.0,0.0,-0.0,0.0
215,10.75,14.24434215423,0.0,-0.1141825518628,0.0,0.04768994676998,0.0,147.8317922397,0.0,4755.762180543,0.0,-0.7663324776725,0.0,0.0,-0.0,0.0
216,10.8,14.20199731291,0.0,-0.1048156543455,0.0,0.04529642351692,0.0,148.5429755797,0.0,4755.758979708,0.0,-0.6330770649822,0.0,0.0,-0.0,0.0
217,10.85,14.15713998108,0.0,-0.09484532402105,0.0,0.04264889544473,0.0,149.2519784572,0.0,4755.756926875,0.0,-0.5070459693217,0.0,0.0,-0.0,-0.0
218,10.9,14.11005371908,0.0,-0.08432742286588,0.0,0.03976272579046,0.0,149.9586803867,0.0,4755.755890781,0.0,-0.3889451452473,0.0,0.0,-0.0,-0.0
219,10.95,14.0610353481,0.0,-0.07332122207374,0.0,0.03665447074916,0.0,150.6629760258,0.0,4755.755734711,0.0,-0.2794348131179,0.0,0.0,-0.0,-0.0
220,11.0,14.01039318292,0.0,-0.06188921077171,0.0,0.03334182563635,0.0,151.3647757457,0.0,4755.756317564,0.0,-0.1791261178276,0.0,0.0,-0.0,-0.0
221,11.05,13.95844517512,0.0,-0.05009687806979,0.0,0.02984356728131,0.0,152.0640060939,0.0,4755.757494935,0.0,-0.08857794703857,0.0,0.0,-0.0,-0.0
222,11.1,13.90551697487,0.0,-0.03801246577573,0.0,0.02617949202402,0.0,152.7606101479,0.0,4755.7591202,0.0,-0.008293920596786,0.0,0.0,-0.0,-0.0
223,11.15,13.85193992033,0.0,-0.02570668923968,0.0,0.02237034865097,0.0,153.4545477572,0.0,4755.761045587,0.0,0.06128043532904,0.0,0.0,-0.0,-0.0
224,11.2,13.79804896427,0.0,-0.0132524239881,0.0,0.01843776557685,0.0,154.145795676,0.0,4755.763123239,0.0,0.1197603139014,0.0,0.0,-0.0,-0.0
225,11.25,13.74418054512,0.0,-0.0007243559014755,0.0,0.01440417155332,0.0,154.8343475837,0.0,4755.765206238,0.0,0.1668240355572,0.0,0.0,-0.0,-0.0
226,11.3,13.69067035878,0.0,0.01180140949386,0.0,0.01029270905985,0.0,155.5202139957,0.0,4755.7671496,0.0,0.2022152186353,0.0,0.0,-0.0,-0.0
227,11.35,13.63785126113,0.0,0.02424777400366,0.0,0.006127139654418,0.0,156.203422065,0.0,4755.768811223,0.0,0.2257446900049,0.0,0.0,-0.0,-0.0
228,11.4,13.58605120055,0.0,0.03653709309839,0.0,0.001931741507054,0.0,156.8840152871,0.0,4755.770052779,0.0,0.2372921138064,0.0,0.0,-0.0,-0.0
229,11.45,13.53559096259,0.0,0.04859166978722,0.0,-0.002268800764661,0.0,157.5620531029,0.0,4755.770740557,0.0,0.2368073156093,0.0,0.0,-0.0,-0.0
230,11.5,13.48678201081,0.0,0.06033429040295,0.0,-0.006449515867909,0.0,158.237610402,0.0,4755.770746233,0.0,0.2243112774725,0.0,0.0,-0.0,-0.0
231,11.55,13.43992438305,0.0,0.07168879140343,0.0,-0.010585275551,0.0,158.9107769323,0.0,4755.769947583,0.0,0.1998967756802,0.0,0.0,-0.0,-0.0
232,11.6,13.39530465547,0.0,0.08258065233418,0.0,-0.01465093413576,0.0,159.5816566216,0.0,4755.768229114,0.0,0.1637286327674,0.0,0.0,-0.0,-0.0
233,11.65,13.35319399258,0.0,0.09293760941354,0.0,-0.01862147758367,0.0,160.2503668158,0.0,4755.76548264,0.0,0.1160435560726,0.0,0.0,-0.0,-0.0
234,11.7,13.31384630217,0.0,0.1026902829109,0.0,-0.02247218161287,0.0,160.9170374415,0.0,4755.761607767,0.0,0.05714953614821,0.0,0.0,-0.0,-0.0
235,11.75,13.27749651411,0.0,0.1117728101602,0.0,-0.02617877812888,0.0,161.5818100962,0.0,4755.75651232,0.0,-0.01257521991236,0.0,0.0,-0.0,-0.0
236,11.8,13.24435900078,0.0,0.1201234748368,0.0,-0.02971762893073,0.0,162.2448370762,0.0,4755.750112694,0.0,-0.0926838426322,0.0,0.0,-0.0,-0.0
237,11.85,13.21462615597,0.0,0.1276853220968,0.0,-0.03306590532059,0.0,162.9062803471,0.0,4755.74233414,0.0,-0.1826628607527,0.0,0.0,-0.0,-0.0
238,11.9,13.18846714734,0.0,0.1344067484054,0.0,-0.03620177189059,0.0,163.5663104641,0.0,4755.73311098,0.0,-0.2819347828027,0.0,0.0,0.0,-0.0
239,11.95,13.1660268553,0.0,0.1402420544131,0.0,-0.03910457240201,0.0,164.225105452,0.0,4755.72238677,0.0,-0.3898612086985,0.0,0.0,0.0,-0.0
240,12.0,13.14742500888,0.0,0.1451519491412,0.0,-0.04175501532524,0.0,164.8828496491,0.0,4755.710114398,0.0,-0.505746473966,0.0,0.0,0.0,-0.0
241,12.05,13.13275552622,0.0,0.1491039940465,0.0,-0.04413535629199,0.0,165.539732526,0.0,4755.696256134,0.0,-0.6288418217457,0.0,0.0,0.0,-0.0
242,12.1,13.12208606467,0.0,0.1520729762885,0.0,-0.0462295744448,0.0,166.1959474852,0.0,4755.680783631,0.0,-0.7583500894723,0.0,0.0,0.0,-0.0
243,12.15,13.11545778197,0.0,0.1540412017165,0.0,-0.04802353947129,0.0,166.8516906501,0.0,4755.663677886,0.0,-0.8934308881825,0.0,-0.0,0.0,-0.0
244,12.2,13.11288530746,0.0,0.1549986997239,0.0,-0.04950516600237,0.0,167.5071596511,0.0,4755.644929159,0.0,-1.033206243024,0.0,-0.0,0.0,-0.0
245,12.25,13.11435691885,0.0,0.1549433341167,0.0,-0.05066455204992,0.0,168.1625524162,0.0,4755.624536862,0.0,-1.176766653993,0.0,-0.0,0.0,-0.0
246,12.3,13.11983491768,0.0,0.1538808164606,0.0,-0.05149409827252,0.0,168.818065973,0.0,4755.602509418,0.0,-1.323177526539,0.0,-0.0,0.0,-0.0
247,12.35,13.12925619387,0.0,0.1518246208775,0.0,-0.05198860509394,0.0,169.4738952697,0.0,4755.578864095,0.0,-1.471485912781,0.0,-0.0,0.0,-0.0
248,12.4,13.14253296789,0.0,0.1487958018647,0.0,-0.05214534505742,0.0,170.1302320222,0.0,4755.553626814,0.0,-1.620727496048,0.0,-0.0,0.0,-0.0
249,12.45,13.15955369738,0.0,0.1448227192597,0.0,-0.05196410827016,0.0,170.7872635918,0.0,4755.52683194,0.0,-1.7699337446,0.0,-0.0,0.0,-0.0
250,12.5,13.18018413358,0.0,0.1399406768523,0.0,-0.05144721936237,0.0,171.4451719012,0.0,4755.498522052,0.0,-1.91813915504,0.0,-0.0,0.0,-0.0
251,12.55,13.2042685127,0.0,0.1341914832379,0.0,-0.0505995250297,0.0,172.1041323932,0.0,4755.468747694,0.0,-2.064388502333,0.0,-0.0,0.0,-0.0
252,12.6,13.23163086631,0.0,0.1276229452096,0.0,-0.0494283519202,0.0,172.7643130376,0.0,4755.437567106,0.0,-2.207744011627,0.0,-0.0,0.0,-0.0
253,12.65,13.26207643544,0.0,0.1202883052476,0.0,-0.04794343533714,0.0,173.4258733902,0.0,4755.405045936,0.0,-2.347292367455,0.0,-0.0,0.0,-0.0
254,12.7,13.29539317313,0.0,0.1122456354339,0.0,-0.04615681992395,0.0,174.088963709,0.0,4755.371256934,0.0,-2.482151478208,0.0,-0.0,0.0,-0.0
255,12.75,13.33135332082,0.0,0.1035572004107,0.0,-0.04408273414936,0.0,174.7537241299,0.0,4755.336279614,0.0,-2.611476918069,0.0,-0.0,0.0,-0.0
256,12.8,13.36971504473,0.0,0.09428880182933,0.0,-0.04173744099148,0.0,175.4202839072,0.0,4755.300199901,0.0,-2.734467974668,0.0,-0.0,0.0,-0.0
257,12.85,13.41022411925,0.0,0.08450911616278,0.0,-0.03913906770834,0.0,176.0887607202,0.0,4755.263109742,0.0,-2.850373238301,0.0,-0.0,0.0,-0.0
258,12.9,13.45261564541,0.0,0.07428903683748,0.0,-0.03630741796346,0.0,176.7592600489,0.0,4755.225106689,0.0,-2.958495677402,0.0,-0.0,0.0,-0.0
259,12.95,13.49661579311,0.0,0.06370103047269,0.0,-0.03326376983892,0.0,177.4318746222,0.0,4755.186293454,0.0,-3.058197154729,0.0,-0.0,0.0,-0.0
260,13.0,13.54194355697,0.0,0.05281851566372,0.0,-0.03003066341287,0.0,178.1066839402,0.0,4755.14677742,0.0,-3.148902349083,0.0,-0.0,0.0,-0.0
261,13.05,13.58831251619,0.0,0.04171527130099,0.0,-0.02663168160595,0.0,178.7837538713,0.0,4755.106670127,0.0,-3.230102057973,0.0,-0.0,0.0,-0.0
262,13.1,13.63543258956,0.0,0.03046487994827,0.0,-0.02309122791988,0.0,179.4631363282,0.0,4755.066086712,0.0,-3.301355867163,0.0,-0.0,0.0,-0.0
263,13.15,13.68301177699,0.0,0.01914021038466,0.0,-0.0194343045149,0.0,180.1448690219,0.0,4755.025145319,0.0,-3.362294183183,0.0,-0.0,0.0,-0.0
264,13.2,13.73075787865,0.0,0.00781294214149,0.0,-0.01568629381826,0.0,180.8289752964,0.0,4754.98396647,0.0,-3.412619634416,0.0,-0.0,0.0,-0.0
265,13.25,13.77838017291,0.0,-0.003446865776237,0.0,-0.01187274655794,0.0,181.5154640438,0.0,4754.942672399,0.0,-3.452107855081,0.0,-0.0,0.0,-0.0
266,13.3,13.82559101021,0.0,-0.01457115160523,0.0,-0.008019179148896,0.0,182.2043296989,0.0,4754.901386362,0.0,-3.480607674589,0.0,-0.0,0.0,-0.0
267,13.35,13.87210759582,0.0,-0.02549420360243,0.0,-0.004150882536886,0.0,182.8955523189,0.0,4754.860231908,0.0,-3.498040743114,0.0,-0.0,0.0,0.0
268,13.4,13.91765355179,0.0,-0.03615298906469,0.0,-0.0002927413873768,0.0,183.5890977494,0.0,4754.819332134,0.0,-3.504400623801,0.0,-0.0,0.0,0.0
269,13.45,13.96196039168,0.0,-0.04648741613674,0.0,0.003530933527151,0.0,184.2849178719,0.0,4754.778808916,0.0,-3.499751385408,0.0,-0.0,0.0,0.0
270,13.5,14.00476897271,0.0,-0.05644055694341,0.0,0.007296557388509,0.0,184.9829509299,0.0,4754.738782131,0.0,-3.484225736749,0.0,-0.0,0.0,0.0
271,13.55,14.04583088645,0.0,-0.06595883820685,0.0,0.01098140775949,0.0,185.683121937,0.0,4754.699368867,0.0,-3.458022747896,0.0,-0.0,0.0,0.0
272,13.6,14.08490978007,0.0,-0.07499220173187,0.0,0.0145637455258,0.0,186.3853431623,0.0,4754.660682636,0.0,-3.42140520279,0.0,-0.0,0.0,0.0
273,13.65,14.12178260214,0.0,-0.08349423722901,0.0,0.01802292068053,0.0,187.0895146935,0.0,4754.622832593,0.0,-3.374696627165,0.0,-0.0,-0.0,0.0
274,13.7,14.15624076786,0.0,-0.09142229010195,0.0,0.02133946345352,0.0,187.7955250736,0.0,4754.585922771,0.0,-3.318278034556,0.0,-0.0,-0.0,0.0
275,13.75,14.18809123889,0.0,-0.09873754687118,0.0,0.02449516144986,0.0,188.5032520097,0.0,4754.550051337,0.0,-3.252584431447,0.0,-0.0,-0.0,0.0
276,13.8,14.21715751363,0.0,-0.1054051008404,0.0,0.02747312359823,0.0,189.2125631478,0.0,4754.515309882,0.0,-3.17810112051,0.0,-0.0,-0.0,0.0
277,13.85,14.24328052381,0.0,-0.1113940004641,0.0,0.03025783181369,0.0,189.9233169123,0.0,4754.481782744,0.0,-3.095359838479,0.0,-0.0,-0.0,0.0
278,13.9,14.26631943393,0.0,-0.116677282672,0.0,0.03283518134927,0.0,190.6353634032,0.0,4754.449546383,0.0,-3.004934762432,0.0,0.0,0.0,0.0
279,13.95,14.28615234039,0.0,-0.1212319931695,0.0,0.03519251084606,0.0,191.3485453461,0.0,4754.418668807,0.0,-2.907438415479,0.0,0.0,0.0,0.0
280,14.0,14.30267686741,0.0,-0.1250391954789,0.0,0.03731862309695,0.0,192.0626990907,0.0,4754.389209056,0.0,-2.803517499887,0.0,0.0,0.0,0.0
281,14.05,14.31581065749,0.0,-0.1280839702255,0.0,0.03920379751815,0.0,192.7776556493,0.0,4754.361216756,0.0,-2.693848682835,0.0,0.0,0.0,0.0
282,14.1,14.32549175433,0.0,-0.1303554059119,0.0,0.0408397952796,0.0,193.4932417698,0.0,4754.334731742,0.0,-2.579134357161,0.0,0.0,0.0,0.0
283,14.15,14.33167887668,0.0,-0.13184658217,0.0,0.04221985798585,0.0,194.2092810362,0.0,4754.309783757,0.0,-2.460098396858,0.0,0.0,0.0,0.0
284,14.2,14.33435158177,0.0,-0.1325545462352,0.0,0.04333870072647,0.0,194.9255949887,0.0,4754.286392229,0.0,-2.337481924588,0.0,0.0,0.0,0.0
285,14.25,14.3335103178,0.0,-0.1324802831498,0.0,0.04419250023405,0.0,195.6420042554,0.0,4754.264566139,0.0,-2.212039106285,0.0,0.0,0.0,0.0
286,14.3,14.32917636478,0.0,-0.1316286799811,0.0,0.04477887880128,0.0,196.3583296893,0.0,4754.24430396,0.0,-2.084532985892,0.0,0.0,0.0,0.0
287,14.35,14.32139166382,0.0,-0.1300084841237,0.0,0.04509688451971,0.0,197.0743935007,0.0,4754.225593696,0.0,-1.955731371574,0.0,0.0,0.0,0.0
288,14.4,14.31021853526,0.0,-0.1276322555532,0.0,0.04514696831352,0.0,197.7900203783,0.0,4754.208412991,0.0,-1.826402783228,0.0,0.0,0.0,0.0
289,14.45,14.29573928622,0.0,-0.1245163127038,0.0,0.04493095815352,0.0,198.5050385915,0.0,4754.192729336,0.0,-1.697312469916,0.0,0.0,0.0,0.0
290,14.5,14.27805570884,0.0,-0.1206806714583,0.0,0.04445203075141,0.0,199.2192810639,0.0,4754.178500349,0.0,-1.569218504834,0.0,0.0,0.0,0.0
291,14.55,14.25728847061,0.0,-0.1161489765614,0.0,0.04371468095224,0.0,199.9325864144,0.0,4754.165674135,0.0,-1.442867964728,0.0,0.0,0.0,0.0
292,14.6,14.2335763987,0.0,-0.1109484246041,0.0,0.04272468896522,0.0,200.6447999543,0.0,4754.154189724,0.0,-1.318993200103,0.0,0.0,0.0,0.0
293,14.65,14.20707566072,0.0,-0.105109677569,0.0,0.04148908549937,0.0,201.3557746374,0.0,4754.143977579,0.0,-1.198308202339,0.0,0.0,0.0,0.0
294,14.7,14.17795884445,0.0,-0.09866676578389,0.0,0.04001611480134,0.0,202.0653719539,0.0,4754.134960158,0.0,-1.081505073674,0.0,0.0,0.0,0.0
295,14.75,14.14641394008,0.0,-0.09165697900508,0.0,0.03831519552834,0.0,202.7734627644,0.0,4754.127052555,0.0,-0.9692506061741,0.0,0.0,0.0,0.0
296,14.8,14.11264322836,0.0,-0.08412074424242,0.0,0.03639687932949,0.0,203.4799280665,0.0,4754.120163168,0.0,-0.8621829760311,0.0,0.0,0.0,0.0
297,14.85,14.07686207918,0.0,-0.07610148885418,0.0,0.03427280695438,0.0,204.1846596913,0.0,4754.114194433,0.0,-0.7609085600304,0.0,0.0,0.0,0.0
298,14.9,14.03929766529,0.0,-0.067645487385,0.0,0.03195566165802,0.0,204.8875609236,0.0,4754.109043578,0.0,-0.6659988815693,0.0,0.0,0.0,0.0
299,14.95,14.00018759655,0.0,-0.05880169060018,0.0,0.02945911962844,0.0,205.5885470442,0.0,4754.104603417,0.0,-0.577987694366,0.0,0.0,0.0,0.0
300,15.0,13.95977848101,0.0,-0.0496215351918,0.0,0.02679779712571,0.0,206.2875457895,0.0,4754.100763159,0.0,-0.4973682128215,0.0,0.0,0.0,0.0
301,15.05,13.91832441941,0.0,-0.04015873270212,0.0,0.02398719399174,0.0,206.9844977272,0.0,4754.097409231,0.0,-0.4245904989398,0.0,0.0,0.0,0.0
302,15.1,13.87608544062,0.0,-0.03046903633302,0.0,0.02104363316838,0.0,207.6793565462,0.0,4754.094426107,0.0,-0.3600590167161,0.0,0.0,0.0,0.0
303,15.15,13.83332588628,0.0,-0.02060998448713,0.0,0.01798419584883,0.0,208.3720892592,0.0,4754.091697132,0.0,-0.3041303659638,0.0,0.0,0.0,0.0
304,15.2,13.79031275289,0.0,-0.01064062010099,0.0,0.01482665188332,0.0,209.0626763183,0.0,4754.089105339,0.0,-0.2571112086322,0.0,0.0,0.0,0.0
305,15.25,13.7473139983,0.0,-0.0006211849643878,0.0,0.01158938506007,0.0,209.7511116429,0.0,4754.086534245,0.0,-0.2192564017502,0.0,0.0,0.0,0.0
306,15.3,13.70459678284,0.0,0.009387213418225,0.0,0.00829131280869,0.0,210.4374025604,0.0,4754.083868626,0.0,-0.1907673522228,0.0,0.0,0.0,0.0
307,15.35,13.66242580942,0.0,0.01932295834683,0.0,0.004951799958465,0.0,211.1215696599,0.0,4754.08099526,0.0,-0.1717906104722,0.0,0.0,0.0,-0.0
308,15.4,13.62106169465,0.0,0.02912428962744,0.0,0.001590566970414,0.0,211.8036465693,0.0,4754.077803636,0.0,-0.1624167188085,0.0,0.0,0.0,-0.0
309,15.45,13.58075921304,0.0,0.03872969941025,0.0,-0.001772407051009,0.0,212.4836796508,0.0,4754.074186623,0.0,-0.1626793302138,0.0,0.0,0.0,-0.0
310,15.5,13.54176561904,0.0,0.04807835299942,0.0,-0.005116987765133,0.0,213.1617276164,0.0,4754.070041096,0.0,-0.1725546140349,0.0,0.0,0.0,-0.0
